date, Wind power forecast, Ampirion zonal load forecast,OT
2013/3/28 19:00,617.5,24895.75,120.16
2013/3/28 20:00,583.5,24321,69.92
2013/3/28 21:00,544.75,23193.5,72.14
2013/3/28 22:00,510.75,22188.5,58.6
2013/3/28 23:00,484.75,20845,45.21
2013/3/29 0:00,470.25,19476.75,33.32
2013/3/29 1:00,453,18960.5,31.85
2013/3/29 2:00,441.5,18721.75,32.47
2013/3/29 3:00,433.25,18669,33.04
2013/3/29 4:00,428.25,18584,35.02
2013/3/29 5:00,423.75,18217.75,33.61
2013/3/29 6:00,411.25,17675.25,30.98
2013/3/29 7:00,402.75,17842.75,31.55
2013/3/29 8:00,384.25,18954,32.16
2013/3/29 9:00,376.25,20400.25,33.41
2013/3/29 10:00,378.25,21245,33.16
2013/3/29 11:00,389,22088.5,42.71
2013/3/29 12:00,401.5,22629.25,35.86
2013/3/29 13:00,399.5,22328.75,32.97
2013/3/29 14:00,389.75,21637.25,33.56
2013/3/29 15:00,370.25,21476,40.77
2013/3/29 16:00,345.75,21277.5,44.94
2013/3/29 17:00,314,21615.5,48.98
2013/3/29 18:00,286.25,22195.25,49.88
2013/3/29 19:00,275.25,23064.25,51.97
2013/3/29 20:00,268.25,22741,49.95
2013/3/29 21:00,262.75,22576,47.93
2013/3/29 22:00,250.75,22362.75,45.92
2013/3/29 23:00,250.5,21259.75,43.75
2013/3/30 0:00,222,20407.5,32.82
2013/3/30 1:00,208.25,19964.25,31.89
2013/3/30 2:00,200.75,20005.5,32.29
2013/3/30 3:00,193.75,20052,32.61
2013/3/30 4:00,188.75,20381.5,34.09
2013/3/30 5:00,185.5,20296.75,32.36
2013/3/30 6:00,187.5,20232.25,31.02
2013/3/30 7:00,184,20871.75,31.03
2013/3/30 8:00,172.75,22192,32.29
2013/3/30 9:00,163.5,23533.75,39.94
2013/3/30 10:00,164.25,24296.25,41.41
2013/3/30 11:00,168,24065.5,41.83
2013/3/30 12:00,177,23778.75,40.05
2013/3/30 13:00,196.75,23470.5,38.03
2013/3/30 14:00,230.25,23220.25,40.19
2013/3/30 15:00,253.75,23127.5,34.31
2013/3/30 16:00,294.75,22876.25,42.81
2013/3/30 17:00,323.5,22954,45.74
2013/3/30 18:00,323,23380.75,49.46
2013/3/30 19:00,331.75,23884,50.67
2013/3/30 20:00,329,23016,46.97
2013/3/30 21:00,320.75,22679.75,45.1
2013/3/30 22:00,313.25,22209.25,46.13
2013/3/30 23:00,310.75,21287.75,41.94
2013/3/31 0:00,278.75,20185.75,31.62
2013/3/31 1:00,281.25,19164,31.28
2013/3/31 2:00,281,19164,31.65
2013/3/31 3:00,281.75,18647.25,32.01
2013/3/31 4:00,284.5,18650.75,31.25
2013/3/31 5:00,285.5,18281.75,30.39
2013/3/31 6:00,282.5,17701.25,15.76
2013/3/31 7:00,287,17868.25,16.17
2013/3/31 8:00,294.75,18937,31.8
2013/3/31 9:00,295,20353,32.97
2013/3/31 10:00,316.5,21220.25,39.9
2013/3/31 11:00,343,22109,43.76
2013/3/31 12:00,356,22637.75,43.73
2013/3/31 13:00,384.25,22288.75,35.44
2013/3/31 14:00,414,21563.5,30.69
2013/3/31 15:00,445.5,21396,20.03
2013/3/31 16:00,473,21204,16.09
2013/3/31 17:00,485.5,21562.5,16.41
2013/3/31 18:00,479.25,22185.25,32.02
2013/3/31 19:00,449.75,23099.25,43.62
2013/3/31 20:00,437,22753.75,46.3
2013/3/31 21:00,420.75,22563,40.62
2013/3/31 22:00,407,22399.75,45.07
2013/3/31 23:00,394.25,21311.25,34.56
2013/4/1 0:00,388,20408,30
2013/4/1 1:00,378.25,19972,21.11
2013/4/1 2:00,378.75,19601.75,15.73
2013/4/1 3:00,381,19059.25,17.82
2013/4/1 4:00,394.75,18641.75,16.48
2013/4/1 5:00,394.5,18273.75,20.25
2013/4/1 6:00,392.5,17695,15.76
2013/4/1 7:00,407.25,17863.25,27
2013/4/1 8:00,428.25,18932.75,30.65
2013/4/1 9:00,422.75,20348.75,31.39
2013/4/1 10:00,428.5,21216.25,19.88
2013/4/1 11:00,447,22106,14.94
2013/4/1 12:00,474.5,22634.25,11.94
2013/4/1 13:00,509.5,22285.75,9.14
2013/4/1 14:00,541.5,21559.5,3.2
2013/4/1 15:00,569.75,21392.25,6.6
2013/4/1 16:00,577.5,21200.5,10.71
2013/4/1 17:00,581.5,21558.25,22.43
2013/4/1 18:00,560.75,22181,45.09
2013/4/1 19:00,528.75,23094.25,48.71
2013/4/1 20:00,518.25,22749.25,48.98
2013/4/1 21:00,519.25,22557.75,46.74
2013/4/1 22:00,524,22393.75,45.05
2013/4/1 23:00,524.75,21305.5,37.87
2013/4/2 0:00,514,20403,37.43
2013/4/2 1:00,483.25,19967.5,32.38
2013/4/2 2:00,461.75,19657.75,33.01
2013/4/2 3:00,454,19202.75,32.03
2013/4/2 4:00,460.25,19082,29.76
2013/4/2 5:00,452,20170.25,35.58
2013/4/2 6:00,442.75,22318,61.18
2013/4/2 7:00,448.5,23918.25,95.43
2013/4/2 8:00,463.5,24891,109.36
2013/4/2 9:00,465.75,25531,78.07
2013/4/2 10:00,480.75,25810.25,58.18
2013/4/2 11:00,534.75,26007.75,48.94
2013/4/2 12:00,624.75,25718.25,33.93
2013/4/2 13:00,737.75,25312,32.09
2013/4/2 14:00,858.75,25005,31.69
2013/4/2 15:00,955.5,24816.5,32.02
2013/4/2 16:00,1008.25,24151.25,32.01
2013/4/2 17:00,1026.75,23804.5,38.25
2013/4/2 18:00,1009.5,24180.5,53.36
2013/4/2 19:00,963,25051,60
2013/4/2 20:00,922.5,24232.5,64.93
2013/4/2 21:00,901.75,23356.75,58.37
2013/4/2 22:00,883.75,22371.25,49.48
2013/4/2 23:00,856.75,20867.75,39.75
2013/4/3 0:00,899.25,19496.75,31.91
2013/4/3 1:00,860.5,18992.25,33.09
2013/4/3 2:00,851.75,18820.25,33.02
2013/4/3 3:00,877.25,18867.5,33.06
2013/4/3 4:00,891.5,19080.5,34.21
2013/4/3 5:00,907,20169.25,33.04
2013/4/3 6:00,916.25,22317.25,47.74
2013/4/3 7:00,936.5,23917.5,59.09
2013/4/3 8:00,961.75,24890.25,61.94
2013/4/3 9:00,1032.5,25530.5,54.21
2013/4/3 10:00,1116.75,25809.75,46.93
2013/4/3 11:00,1219.25,26007,33.65
2013/4/3 12:00,1333.25,25717.75,32.29
2013/4/3 13:00,1415.75,25311.75,31.93
2013/4/3 14:00,1480.5,25004.25,31.41
2013/4/3 15:00,1509.5,24816,31.86
2013/4/3 16:00,1517.5,24150.5,31.2
2013/4/3 17:00,1494,23804,32.65
2013/4/3 18:00,1437.25,24179.5,43.6
2013/4/3 19:00,1353,25050.25,51.03
2013/4/3 20:00,1270,24232,51.93
2013/4/3 21:00,1230,23356.25,48.63
2013/4/3 22:00,1178.25,22370.5,40.98
2013/4/3 23:00,1141.75,20867.25,32.27
2013/4/4 0:00,1011.5,19496.25,32.87
2013/4/4 1:00,971.75,18991.5,33.06
2013/4/4 2:00,926.5,18819.5,32.3
2013/4/4 3:00,885,18867.25,33.1
2013/4/4 4:00,847.25,19080,33.06
2013/4/4 5:00,819,20168.75,35.07
2013/4/4 6:00,795.5,22316.75,48
2013/4/4 7:00,801.5,23917.25,60.64
2013/4/4 8:00,827,24890,70.76
2013/4/4 9:00,854,25530.25,64.61
2013/4/4 10:00,901.25,25809.5,59.13
2013/4/4 11:00,937.5,26007,51.86
2013/4/4 12:00,962,25717.5,48.92
2013/4/4 13:00,974.5,25311.75,47
2013/4/4 14:00,1008.25,25004.25,42
2013/4/4 15:00,1021.75,24815.75,41.22
2013/4/4 16:00,1027.25,24150.5,40.03
2013/4/4 17:00,1004,23803.75,47.83
2013/4/4 18:00,989.5,24179.5,48.99
2013/4/4 19:00,948.25,25050,64.66
2013/4/4 20:00,906,24231.5,78
2013/4/4 21:00,863.75,23355.75,52.13
2013/4/4 22:00,835.5,22370.25,48.94
2013/4/4 23:00,794.75,20866.75,40.49
2013/4/5 0:00,783.5,19495.75,38.03
2013/4/5 1:00,734.25,18991.25,34.06
2013/4/5 2:00,701,18868.25,33.33
2013/4/5 3:00,690.5,18986.5,33.44
2013/4/5 4:00,691.5,19304.75,35.26
2013/4/5 5:00,705.25,20333.5,38.08
2013/4/5 6:00,706,22567.75,51.33
2013/4/5 7:00,713.25,24101.25,69.86
2013/4/5 8:00,711.75,24849.25,88.93
2013/4/5 9:00,704.25,25375,79.03
2013/4/5 10:00,697.5,25727.25,75.48
2013/4/5 11:00,696.5,26379.25,79.81
2013/4/5 12:00,712,26423.25,62.4
2013/4/5 13:00,736.25,25988,52.69
2013/4/5 14:00,780.75,25398.25,49.58
2013/4/5 15:00,826.25,25118.25,48.83
2013/4/5 16:00,852.5,24698.75,48.27
2013/4/5 17:00,863.5,24575.5,51.34
2013/4/5 18:00,827,24832.25,61
2013/4/5 19:00,764.25,25178,60
2013/4/5 20:00,696.25,24139,54.06
2013/4/5 21:00,638.5,23764.5,50.47
2013/4/5 22:00,589.75,23290.5,49.14
2013/4/5 23:00,556.5,22466.75,38.44
2013/4/6 0:00,435.25,21318.25,36.29
2013/4/6 1:00,412.75,20783.5,34.04
2013/4/6 2:00,399,20284.25,34.05
2013/4/6 3:00,379.75,20339,34.89
2013/4/6 4:00,369.25,20403.75,35.9
2013/4/6 5:00,346.75,20321,34.5
2013/4/6 6:00,321,20236.25,32.07
2013/4/6 7:00,301.5,20872,34.09
2013/4/6 8:00,287.75,22154.75,43.7
2013/4/6 9:00,271,23470.75,50.93
2013/4/6 10:00,266.5,24245.5,51.14
2013/4/6 11:00,273.5,24039.25,49.95
2013/4/6 12:00,276.75,23743,45.05
2013/4/6 13:00,295.25,23399.25,36.55
2013/4/6 14:00,319.75,23126.5,35.07
2013/4/6 15:00,351,23030.25,35.05
2013/4/6 16:00,366,22785.5,35.05
2013/4/6 17:00,374.5,22885.5,43.64
2013/4/6 18:00,358.25,23353.25,51.79
2013/4/6 19:00,325,23899.25,54.2
2013/4/6 20:00,305.75,23017.75,53.69
2013/4/6 21:00,289,22663.75,50.03
2013/4/6 22:00,292.25,22229.5,48.01
2013/4/6 23:00,279.75,21319.75,37.66
2013/4/7 0:00,225,20164.75,40.44
2013/4/7 1:00,231.75,19144.25,38
2013/4/7 2:00,244.5,18883.25,36.18
2013/4/7 3:00,252.25,18632,35.65
2013/4/7 4:00,257,18636.5,35.64
2013/4/7 5:00,253.75,18269.25,35.02
2013/4/7 6:00,241,17691.25,34.31
2013/4/7 7:00,235,17860.25,38.02
2013/4/7 8:00,229.25,18930,38.09
2013/4/7 9:00,210.25,20346,43.04
2013/4/7 10:00,203.25,21213.5,42.81
2013/4/7 11:00,212.75,22104,43.03
2013/4/7 12:00,247.5,22632.5,38.06
2013/4/7 13:00,298,22283.75,35.14
2013/4/7 14:00,330,21557.25,34.84
2013/4/7 15:00,358,21389.5,35.06
2013/4/7 16:00,372,21198.5,34.06
2013/4/7 17:00,377.25,21556.25,36.3
2013/4/7 18:00,348.25,22178.25,47.68
2013/4/7 19:00,315.75,23091.25,50.26
2013/4/7 20:00,287.5,22746.25,51.97
2013/4/7 21:00,287.25,22555,50.58
2013/4/7 22:00,313.75,22390.75,49.14
2013/4/7 23:00,319,21301.75,44.93
2013/4/8 0:00,304.25,17600,35.26
2013/4/8 1:00,323.75,17000,33.65
2013/4/8 2:00,347.75,17000,32.87
2013/4/8 3:00,346.75,17000,35.16
2013/4/8 4:00,323,17500,38.06
2013/4/8 5:00,302.75,19125,44.54
2013/4/8 6:00,266,22367.5,61.51
2013/4/8 7:00,252,24427.25,90.55
2013/4/8 8:00,247.5,25612,89.2
2013/4/8 9:00,227.5,25768,72.47
2013/4/8 10:00,223.5,26140.75,60.91
2013/4/8 11:00,244.25,26599.25,60.49
2013/4/8 12:00,292,26511.75,59.07
2013/4/8 13:00,357.25,26477.5,55.91
2013/4/8 14:00,433,26045.5,54.64
2013/4/8 15:00,479,25604.25,55.94
2013/4/8 16:00,511.75,24841.75,54.64
2013/4/8 17:00,555,24608.75,60.58
2013/4/8 18:00,615.25,24565.25,64.67
2013/4/8 19:00,655.75,24602.25,88.93
2013/4/8 20:00,721.25,24629,88.81
2013/4/8 21:00,804,23962,76.09
2013/4/8 22:00,893.5,23203.25,52.6
2013/4/8 23:00,925.25,21580,35.38
2013/4/9 0:00,1010.25,18313.75,36.03
2013/4/9 1:00,1002,17918.25,35.08
2013/4/9 2:00,988.75,17782.25,32.38
2013/4/9 3:00,978.25,18521,34.51
2013/4/9 4:00,960.25,19425.75,35.14
2013/4/9 5:00,956.25,20328,36.95
2013/4/9 6:00,960.5,22821.75,54.45
2013/4/9 7:00,982.5,24861.5,66.6
2013/4/9 8:00,984.25,26148.25,77.81
2013/4/9 9:00,980.25,26670.5,68.16
2013/4/9 10:00,982.25,27196,70.32
2013/4/9 11:00,999.75,27543.5,79.23
2013/4/9 12:00,1016,27363.5,75.5
2013/4/9 13:00,1049.5,27188.75,68.83
2013/4/9 14:00,1097,26810.75,59.08
2013/4/9 15:00,1083.5,26317.75,62.92
2013/4/9 16:00,1047.25,25527.5,54.93
2013/4/9 17:00,1017.75,24924.25,59.05
2013/4/9 18:00,1002,24718.25,61.77
2013/4/9 19:00,996.25,24657,65.65
2013/4/9 20:00,1014.5,24815.75,71.77
2013/4/9 21:00,1078.25,24167,53.8
2013/4/9 22:00,1094.25,22894.25,48.85
2013/4/9 23:00,1064,21030.5,34.52
2013/4/10 0:00,1112,19521.5,34.08
2013/4/10 1:00,1034,18875.25,34.05
2013/4/10 2:00,983,18606.75,32.1
2013/4/10 3:00,938,18998.25,33.76
2013/4/10 4:00,922.75,19323.25,35.2
2013/4/10 5:00,902.5,20322.25,39.07
2013/4/10 6:00,880.25,23377.25,51.84
2013/4/10 7:00,862.25,24971.75,69.66
2013/4/10 8:00,826.75,25577.75,75
2013/4/10 9:00,783.75,26229,88.96
2013/4/10 10:00,727.75,27130.75,85.07
2013/4/10 11:00,690.5,27513.75,75.24
2013/4/10 12:00,664.25,27336.75,65.22
2013/4/10 13:00,655.75,27149.25,61.27
2013/4/10 14:00,659.75,26744,58.15
2013/4/10 15:00,643.5,26242.5,52.12
2013/4/10 16:00,606.5,25479.25,50.33
2013/4/10 17:00,583.5,24858.25,55
2013/4/10 18:00,522,24644,63.43
2013/4/10 19:00,480,24565.5,70.36
2013/4/10 20:00,446,24737,75.72
2013/4/10 21:00,451.75,24047.75,68.04
2013/4/10 22:00,484,22785.25,54.01
2013/4/10 23:00,523.25,20877.75,46.7
2013/4/11 0:00,746.25,19524.75,42.33
2013/4/11 1:00,729.25,18892.5,39.05
2013/4/11 2:00,716,18644.25,33.86
2013/4/11 3:00,665.25,19092.5,32.1
2013/4/11 4:00,671.5,19451.5,32.03
2013/4/11 5:00,716.75,20537.5,39.04
2013/4/11 6:00,783.5,23604.25,59.91
2013/4/11 7:00,860.25,25253.5,73.28
2013/4/11 8:00,943.25,25960,79.63
2013/4/11 9:00,1008.75,26379.5,79.86
2013/4/11 10:00,1064,27040,71.09
2013/4/11 11:00,1149.25,27625.5,72.65
2013/4/11 12:00,1263,27732.5,62.36
2013/4/11 13:00,1375,27768.75,58.06
2013/4/11 14:00,1409.25,26946.25,52.81
2013/4/11 15:00,1394,26218.25,52.17
2013/4/11 16:00,1295,25637.25,49.73
2013/4/11 17:00,1183,25263,53.01
2013/4/11 18:00,1028.75,25218,59.1
2013/4/11 19:00,949,25253.5,70.56
2013/4/11 20:00,922.75,24971.75,74.92
2013/4/11 21:00,971.25,24117,56.93
2013/4/11 22:00,1022.75,22718.75,50.46
2013/4/11 23:00,1031.75,20754,34.33
2013/4/12 0:00,699.75,18981.75,33.06
2013/4/12 1:00,670.25,18404.25,32.66
2013/4/12 2:00,642.5,18154.75,31.62
2013/4/12 3:00,621.5,18467.5,30.38
2013/4/12 4:00,611.5,18784,30.45
2013/4/12 5:00,618.25,19872.25,32.44
2013/4/12 6:00,638.5,22316.25,45.73
2013/4/12 7:00,707.5,24297.25,61.11
2013/4/12 8:00,790.25,25728.25,71.07
2013/4/12 9:00,839.5,26334,62.3
2013/4/12 10:00,868.75,27271.75,57.98
2013/4/12 11:00,897.75,27945.5,55.39
2013/4/12 12:00,925.75,27542.25,51.93
2013/4/12 13:00,934.5,27008.75,40.2
2013/4/12 14:00,914.5,26524.25,35.15
2013/4/12 15:00,897.75,26429.25,35.49
2013/4/12 16:00,833,25865.5,39.63
2013/4/12 17:00,766.75,25353.5,37.8
2013/4/12 18:00,696.25,24986.25,48.94
2013/4/12 19:00,648.75,24640.75,52.8
2013/4/12 20:00,686,24072.5,52.21
2013/4/12 21:00,791,23372.75,43.01
2013/4/12 22:00,905.5,22171.75,34.12
2013/4/12 23:00,1081.75,20843.25,30.41
2013/4/13 0:00,1492.5,19190.75,31.15
2013/4/13 1:00,1543.5,18151,27.98
2013/4/13 2:00,1583.75,17564.75,19.89
2013/4/13 3:00,1639.75,17313,17.06
2013/4/13 4:00,1683.25,17222.75,15.27
2013/4/13 5:00,1734.25,17412.5,19.39
2013/4/13 6:00,1767.5,17669,24.87
2013/4/13 7:00,1818.5,18676.25,30.92
2013/4/13 8:00,1918,20278.25,34.73
2013/4/13 9:00,2020,21359,32.55
2013/4/13 10:00,2127.5,21924.5,28.36
2013/4/13 11:00,2161.75,22267.25,25.66
2013/4/13 12:00,2104.5,22022.75,11.9
2013/4/13 13:00,2016.5,21606,10.89
2013/4/13 14:00,1899.75,21137.25,10.84
2013/4/13 15:00,1728,21180,11.93
2013/4/13 16:00,1493.5,20797.75,17.56
2013/4/13 17:00,1209.25,20613.5,28.77
2013/4/13 18:00,893.5,20798.25,37.93
2013/4/13 19:00,617.5,21086.75,49.95
2013/4/13 20:00,453.5,20839,54.06
2013/4/13 21:00,417.25,20435.5,51.91
2013/4/13 22:00,433,19846.25,46.17
2013/4/13 23:00,494.25,18582.5,41.46
2013/4/14 0:00,544.25,16709.75,24.47
2013/4/14 1:00,599,15912.5,10.99
2013/4/14 2:00,630.5,15455.75,9.13
2013/4/14 3:00,644.75,15451,10.56
2013/4/14 4:00,660,15528.75,11
2013/4/14 5:00,667,15600.75,13.27
2013/4/14 6:00,674.5,15459.75,9.17
2013/4/14 7:00,696,15932,9.61
2013/4/14 8:00,698,17145,16.23
2013/4/14 9:00,650.75,18301,18.24
2013/4/14 10:00,589.5,19061,17.69
2013/4/14 11:00,566.25,19730.5,16.32
2013/4/14 12:00,561.75,19941,14.41
2013/4/14 13:00,580.5,19347,5.81
2013/4/14 14:00,568.75,18852.5,3.5
2013/4/14 15:00,560.5,18498,0.02
2013/4/14 16:00,554,17957.25,9.11
2013/4/14 17:00,562.75,18219.25,10.38
2013/4/14 18:00,592.75,18767,29.7
2013/4/14 19:00,659.75,19170.75,33.08
2013/4/14 20:00,788.75,19674,35.11
2013/4/14 21:00,963,19746.5,31.61
2013/4/14 22:00,1110,19207.25,27.35
2013/4/14 23:00,1203.25,17736.25,19.83
2013/4/15 0:00,1343.25,14985.75,23.48
2013/4/15 1:00,1331,14395.5,15.84
2013/4/15 2:00,1304.75,14360.75,12.44
2013/4/15 3:00,1281.5,15118.5,10.93
2013/4/15 4:00,1243.25,15680.5,10.11
2013/4/15 5:00,1195,17361.75,15.97
2013/4/15 6:00,1150,21346,44.9
2013/4/15 7:00,1091,23354.5,52.62
2013/4/15 8:00,981.25,23982.75,56.92
2013/4/15 9:00,806.25,24217.25,51.71
2013/4/15 10:00,673,24502.25,43.94
2013/4/15 11:00,602,24717.5,33.1
2013/4/15 12:00,565,24913.5,31.66
2013/4/15 13:00,546.75,24644.25,31.6
2013/4/15 14:00,549.75,24328,31.6
2013/4/15 15:00,551.75,24452,33.04
2013/4/15 16:00,515.5,23851.25,40.71
2013/4/15 17:00,452.25,23666.5,53.07
2013/4/15 18:00,381,23577.75,57.97
2013/4/15 19:00,339.75,23509.5,57.98
2013/4/15 20:00,341.5,23470.25,67.52
2013/4/15 21:00,368,22819.75,69.87
2013/4/15 22:00,389,21145.5,61.17
2013/4/15 23:00,401,18964.5,48.2
2013/4/16 0:00,398.25,17490.25,37
2013/4/16 1:00,379.75,16904.25,32.72
2013/4/16 2:00,357,16707,31.9
2013/4/16 3:00,348,17312.25,30.17
2013/4/16 4:00,356.25,17833.25,29.84
2013/4/16 5:00,370.25,19099.75,32.08
2013/4/16 6:00,381,22327,50
2013/4/16 7:00,402.25,24418,59.44
2013/4/16 8:00,406.25,25459.25,70.68
2013/4/16 9:00,388.25,25809.5,57.62
2013/4/16 10:00,412.5,25962,52.94
2013/4/16 11:00,480.5,26406.75,52
2013/4/16 12:00,612.5,26555.25,43.91
2013/4/16 13:00,747.5,26638.25,33.37
2013/4/16 14:00,843.75,25687.25,32.72
2013/4/16 15:00,871.25,25287.75,33.75
2013/4/16 16:00,860.25,24627,33.07
2013/4/16 17:00,831,24483.25,43.84
2013/4/16 18:00,769.75,24402.25,51.12
2013/4/16 19:00,697.75,24226.25,52.45
2013/4/16 20:00,647.5,23976.5,59.93
2013/4/16 21:00,638,23434.5,57.87
2013/4/16 22:00,665.75,21762,44
2013/4/16 23:00,708,19782,32.06
2013/4/17 0:00,715,17781.5,30.39
2013/4/17 1:00,744,16855.75,30.63
2013/4/17 2:00,743.5,16759.25,28.19
2013/4/17 3:00,700.5,17338.25,25.89
2013/4/17 4:00,642,17994.75,25.96
2013/4/17 5:00,552.75,19248.25,29.07
2013/4/17 6:00,476.25,22314.5,38.5
2013/4/17 7:00,425.5,24425.25,50.88
2013/4/17 8:00,373.5,25575.25,61.95
2013/4/17 9:00,340.25,26010,51.91
2013/4/17 10:00,332.25,26310.75,48.61
2013/4/17 11:00,342.75,26747,43.31
2013/4/17 12:00,375.5,26846,33.5
2013/4/17 13:00,419.5,27053.25,32.37
2013/4/17 14:00,451.25,26165.5,33.19
2013/4/17 15:00,464.25,25655.25,32.97
2013/4/17 16:00,443,24915.25,32.65
2013/4/17 17:00,418.5,24671,36.28
2013/4/17 18:00,390.5,24499.5,44.58
2013/4/17 19:00,403.75,24346,48.32
2013/4/17 20:00,460.25,23988.25,48.93
2013/4/17 21:00,631,23400.25,44.03
2013/4/17 22:00,835.25,21679.25,36.18
2013/4/17 23:00,1031.5,19694.25,30.03
2013/4/18 0:00,1285.25,18052,20.7
2013/4/18 1:00,1435.5,17129,17.58
2013/4/18 2:00,1591.75,16779.25,12.35
2013/4/18 3:00,1738.5,17143,10.27
2013/4/18 4:00,1817.75,17330,10.64
2013/4/18 5:00,1836.25,18558.25,16.32
2013/4/18 6:00,1856.5,21658.75,35.13
2013/4/18 7:00,1931,23668.25,41.22
2013/4/18 8:00,2014.5,24335,43.34
2013/4/18 9:00,2112.25,24571.75,39.1
2013/4/18 10:00,2251.75,25170,31.7
2013/4/18 11:00,2377,25962,29.55
2013/4/18 12:00,2482,25928.75,24.42
2013/4/18 13:00,2544,25698.75,20.06
2013/4/18 14:00,2580.5,24897.5,14.99
2013/4/18 15:00,2586,24650.5,15.03
2013/4/18 16:00,2545.25,23944.75,18.05
2013/4/18 17:00,2420.25,24173,30.53
2013/4/18 18:00,2172,24000.75,36.11
2013/4/18 19:00,1834,24126,39.93
2013/4/18 20:00,1551.75,23710,41.48
2013/4/18 21:00,1357.25,22972.75,39.93
2013/4/18 22:00,1274.75,21169.5,38.7
2013/4/18 23:00,1259.25,19221.5,29.21
2013/4/19 0:00,1337,18090.5,17.86
2013/4/19 1:00,1352,17328.5,12.3
2013/4/19 2:00,1357,17254,10.47
2013/4/19 3:00,1352.75,17527,9.15
2013/4/19 4:00,1335,18029.75,9.16
2013/4/19 5:00,1298,19366,17.77
2013/4/19 6:00,1268,22420.5,32.17
2013/4/19 7:00,1266.75,24828,39.77
2013/4/19 8:00,1283.75,25827.75,42.6
2013/4/19 9:00,1297.25,26282.5,40.74
2013/4/19 10:00,1324.75,26837.25,40.26
2013/4/19 11:00,1333.5,26988,39.88
2013/4/19 12:00,1315.75,27158.75,37.69
2013/4/19 13:00,1269.5,26458.75,38.12
2013/4/19 14:00,1197.5,25802.75,36.35
2013/4/19 15:00,1134,24992.5,35.81
2013/4/19 16:00,1069.75,24362.5,33.64
2013/4/19 17:00,1002.75,24532.75,33.13
2013/4/19 18:00,929,24269.75,36.95
2013/4/19 19:00,845.25,23646.25,36.92
2013/4/19 20:00,779.75,23213,45.52
2013/4/19 21:00,760.5,22764,38.75
2013/4/19 22:00,754.5,21700.5,34.06
2013/4/19 23:00,763.25,20405.5,30.43
2013/4/20 0:00,661.25,18960,27.02
2013/4/20 1:00,678.5,18238,27.08
2013/4/20 2:00,676,17987,24.35
2013/4/20 3:00,668.25,17928.25,20.27
2013/4/20 4:00,656.25,18111,17.97
2013/4/20 5:00,635.25,18353.75,18.02
2013/4/20 6:00,611.5,18365.5,17.62
2013/4/20 7:00,598.25,19145.75,25.02
2013/4/20 8:00,584,20458.75,30.98
2013/4/20 9:00,565.25,21993.75,36.58
2013/4/20 10:00,547.25,23099,35.16
2013/4/20 11:00,565,23385.75,33.61
2013/4/20 12:00,577.25,23403.75,35.09
2013/4/20 13:00,601.5,22421.5,29.13
2013/4/20 14:00,621.75,21371.5,27.06
2013/4/20 15:00,649.25,20847.25,23.61
2013/4/20 16:00,654.5,20680.25,21.35
2013/4/20 17:00,674.75,20717.75,27.11
2013/4/20 18:00,677.25,20680,31.99
2013/4/20 19:00,660.25,20577.5,33.4
2013/4/20 20:00,634.5,20433,37.43
2013/4/20 21:00,645.25,20158,30.22
2013/4/20 22:00,652.5,19566.5,39.08
2013/4/20 23:00,675,18593,27.16
2013/4/21 0:00,733.25,17081.5,18.15
2013/4/21 1:00,721.25,16591.5,16
2013/4/21 2:00,702.75,16173.25,13.54
2013/4/21 3:00,686.75,16123.75,9.94
2013/4/21 4:00,663.5,16316.5,9.67
2013/4/21 5:00,639,16328.5,10.83
2013/4/21 6:00,614,15911.5,9.57
2013/4/21 7:00,574.25,16079.75,9.59
2013/4/21 8:00,517.5,17279.25,10.38
2013/4/21 9:00,459.75,18598.5,13.05
2013/4/21 10:00,428.25,19443.25,10.92
2013/4/21 11:00,440,20302.5,12.02
2013/4/21 12:00,470,21000,9.36
2013/4/21 13:00,499.25,20572.25,9.31
2013/4/21 14:00,504.25,19515.5,8.31
2013/4/21 15:00,501.25,18415.75,7.58
2013/4/21 16:00,480.25,17976.25,7.59
2013/4/21 17:00,460.25,18215,10.63
2013/4/21 18:00,433.75,19008.5,22.28
2013/4/21 19:00,428.25,19811.25,28.61
2013/4/21 20:00,457.25,20143.5,38.03
2013/4/21 21:00,501.5,20383.25,37.1
2013/4/21 22:00,544.25,20124.5,39.51
2013/4/21 23:00,557.25,18886,31.5
2013/4/22 0:00,485.5,17876,25.07
2013/4/22 1:00,454.25,17084.75,19.72
2013/4/22 2:00,419.5,16879.75,20.72
2013/4/22 3:00,375.75,17106.75,15.73
2013/4/22 4:00,335,17643.5,15.45
2013/4/22 5:00,293.75,19151.75,24
2013/4/22 6:00,261,22551.5,41.28
2013/4/22 7:00,254.75,24201.75,54.94
2013/4/22 8:00,234.75,24570,69
2013/4/22 9:00,209.75,24844.75,60.84
2013/4/22 10:00,194,25408.5,60.48
2013/4/22 11:00,197,25545,55.01
2013/4/22 12:00,230.75,25608.75,50.9
2013/4/22 13:00,269.75,25737.25,42.57
2013/4/22 14:00,309.75,25805.5,40.35
2013/4/22 15:00,345.25,25294,39.44
2013/4/22 16:00,377,24441.75,37.16
2013/4/22 17:00,392.75,23864,40.96
2013/4/22 18:00,391,23867.25,48.47
2013/4/22 19:00,375,24241.75,52.5
2013/4/22 20:00,371.5,23781.25,52.95
2013/4/22 21:00,414,23052.25,46.42
2013/4/22 22:00,510.75,21486.25,35.92
