date, Generation forecast, System load forecast,OT
2012/12/31 22:00,62415,55600,18.238
2012/12/31 23:00,63970,60400,21.912
2013/1/1 0:00,63657,62600,23.21
2013/1/1 1:00,61760,56600,21.36
2013/1/1 2:00,60410,56400,17.957
2013/1/1 3:00,56669,53200,13.542
2013/1/1 4:00,54502,49900,10.2
2013/1/1 5:00,52988,48800,10.192
2013/1/1 6:00,52351,48900,10.151
2013/1/1 7:00,52200,49000,10.042
2013/1/1 8:00,52969,48700,11.944
2013/1/1 9:00,54448,48500,12.153
2013/1/1 10:00,57107,50500,12.245
2013/1/1 11:00,60285,53100,14.246
2013/1/1 12:00,63456,55100,21.208
2013/1/1 13:00,63515,57600,17.406
2013/1/1 14:00,61387,53800,14.062
2013/1/1 15:00,60335,51300,14.674
2013/1/1 16:00,60449,50800,16.703
2013/1/1 17:00,63329,52600,32.048
2013/1/1 18:00,66565,57100,37.115
2013/1/1 19:00,68680,59100,37.058
2013/1/1 20:00,67710,60000,36.298
2013/1/1 21:00,66661,58700,33.586
2013/1/1 22:00,65502,56600,34.654
2013/1/1 23:00,65460,60800,25.036
2013/1/2 0:00,63165,59300,23.613
2013/1/2 1:00,61246,55300,14.924
2013/1/2 2:00,60999,55700,16.454
2013/1/2 3:00,59235,52700,11.808
2013/1/2 4:00,59615,51300,11.986
2013/1/2 5:00,61332,52900,20.478
2013/1/2 6:00,66365,56500,31.027
2013/1/2 7:00,70332,61500,44.384
2013/1/2 8:00,72488,66200,50.72
2013/1/2 9:00,74149,68800,51.983
2013/1/2 10:00,75175,70700,50.811
2013/1/2 11:00,76022,71500,51.867
2013/1/2 12:00,77104,73300,55.162
2013/1/2 13:00,76248,73500,52.008
2013/1/2 14:00,74809,71200,47.348
2013/1/2 15:00,73070,69400,42.497
2013/1/2 16:00,74560,68500,49.561
2013/1/2 17:00,77020,69400,56.83
2013/1/2 18:00,79048,74100,59.889
2013/1/2 19:00,79296,75700,57.097
2013/1/2 20:00,76457,73200,51.589
2013/1/2 21:00,72872,68600,42.618
2013/1/2 22:00,72040,65500,43.864
2013/1/2 23:00,71970,69200,39.826
2013/1/3 0:00,68974,66100,38.245
2013/1/3 1:00,66667,62100,34.4
2013/1/3 2:00,65778,62500,24.947
2013/1/3 3:00,63087,59100,14.242
2013/1/3 4:00,62767,57200,13.921
2013/1/3 5:00,62957,57700,18.443
2013/1/3 6:00,67110,61000,30.702
2013/1/3 7:00,71174,66400,42.66
2013/1/3 8:00,73879,72200,45.194
2013/1/3 9:00,75381,73900,50.466
2013/1/3 10:00,76371,75900,51.873
2013/1/3 11:00,77660,77000,54.5
2013/1/3 12:00,78419,79400,54.994
2013/1/3 13:00,77851,78500,53.458
2013/1/3 14:00,76167,76200,51.911
2013/1/3 15:00,74239,74200,47.003
2013/1/3 16:00,73925,73100,48.089
2013/1/3 17:00,75405,74000,64.933
2013/1/3 18:00,77837,77200,79.347
2013/1/3 19:00,78862,78600,68.851
2013/1/3 20:00,76449,76300,52.295
2013/1/3 21:00,72920,71300,43.237
2013/1/3 22:00,71104,67500,45.302
2013/1/3 23:00,71809,70900,43.791
2013/1/4 0:00,67523,64600,33.928
2013/1/4 1:00,64951,60400,29.017
2013/1/4 2:00,64073,60800,24.709
2013/1/4 3:00,61117,57300,15.987
2013/1/4 4:00,60491,55300,12.766
2013/1/4 5:00,62056,55400,20.706
2013/1/4 6:00,67164,58800,34.524
2013/1/4 7:00,71440,63800,46.493
2013/1/4 8:00,73602,68500,50.038
2013/1/4 9:00,74753,70300,49.039
2013/1/4 10:00,75101,71700,50.914
2013/1/4 11:00,75554,72900,52.289
2013/1/4 12:00,75920,74300,52.345
2013/1/4 13:00,74844,73800,49.389
2013/1/4 14:00,73045,70400,46.514
2013/1/4 15:00,71703,67900,43.179
2013/1/4 16:00,71650,66600,41.996
2013/1/4 17:00,73873,67300,51.557
2013/1/4 18:00,76213,71100,56.959
2013/1/4 19:00,76845,72900,54.517
2013/1/4 20:00,74037,70700,49.052
2013/1/4 21:00,70571,66200,40.424
2013/1/4 22:00,70247,62600,42.483
2013/1/4 23:00,69342,66600,42.946
2013/1/5 0:00,65863,63800,25.213
2013/1/5 1:00,62811,59200,21.53
2013/1/5 2:00,61695,59500,17.84
2013/1/5 3:00,60926,55800,12.994
2013/1/5 4:00,59059,53400,14.375
2013/1/5 5:00,58739,52200,17.744
2013/1/5 6:00,59940,53200,17.34
2013/1/5 7:00,63031,55800,22.762
2013/1/5 8:00,64643,58100,32.593
2013/1/5 9:00,66007,60000,38.001
2013/1/5 10:00,67884,62200,41.029
2013/1/5 11:00,69274,63100,41.519
2013/1/5 12:00,71035,64500,38.415
2013/1/5 13:00,71580,65800,36.136
2013/1/5 14:00,68758,61300,36.153
2013/1/5 15:00,67207,58700,37.27
2013/1/5 16:00,66983,57200,39.055
2013/1/5 17:00,70759,59100,44.554
2013/1/5 18:00,73498,63400,54.989
2013/1/5 19:00,74242,66200,51.917
2013/1/5 20:00,69064,65400,40.766
2013/1/5 21:00,66785,62100,36.766
2013/1/5 22:00,66408,59700,40.068
2013/1/5 23:00,66666,64200,36.308
2013/1/6 0:00,64742,63300,32.777
2013/1/6 1:00,61949,58300,32.021
2013/1/6 2:00,61118,58200,23.043
2013/1/6 3:00,59771,54000,14.565
2013/1/6 4:00,58297,51600,16.432
2013/1/6 5:00,58096,50100,15.334
2013/1/6 6:00,58218,51500,12.365
2013/1/6 7:00,58441,52600,16.144
2013/1/6 8:00,60160,54200,19.975
2013/1/6 9:00,61272,55500,29.872
2013/1/6 10:00,63944,57500,34.967
2013/1/6 11:00,65661,59200,35.981
2013/1/6 12:00,67030,61300,35.951
2013/1/6 13:00,66692,62000,34.866
2013/1/6 14:00,64139,57000,29.876
2013/1/6 15:00,63026,54100,24.194
2013/1/6 16:00,63428,52500,26.763
2013/1/6 17:00,64349,54600,37.359
2013/1/6 18:00,66908,61200,41.174
2013/1/6 19:00,69536,65200,44.046
2013/1/6 20:00,68033,64900,37.923
2013/1/6 21:00,66295,62300,36.064
2013/1/6 22:00,65339,58700,36.858
2013/1/6 23:00,65963,63000,34.563
2013/1/7 0:00,65090,61400,34.958
2013/1/7 1:00,64159,58200,33.594
2013/1/7 2:00,63356,58200,33.118
2013/1/7 3:00,63961,55500,25.764
2013/1/7 4:00,63857,53600,17.483
2013/1/7 5:00,64760,54300,29.896
2013/1/7 6:00,69469,59000,46.552
2013/1/7 7:00,75183,67000,61.99
2013/1/7 8:00,78452,73200,66.397
2013/1/7 9:00,79554,72900,68.533
2013/1/7 10:00,79979,73300,64.189
2013/1/7 11:00,80766,73300,63.998
2013/1/7 12:00,80917,73700,63.521
2013/1/7 13:00,80992,72800,62.645
2013/1/7 14:00,79866,69800,62.625
2013/1/7 15:00,78573,67800,60.963
2013/1/7 16:00,78420,66300,60.838
2013/1/7 17:00,80025,67700,71.47
2013/1/7 18:00,81859,73700,71.508
2013/1/7 19:00,83156,77500,64.97
2013/1/7 20:00,79717,73800,59.94
2013/1/7 21:00,76674,69200,53.073
2013/1/7 22:00,74783,65200,52.19
2013/1/7 23:00,75022,68900,50.83
2013/1/8 0:00,71396,66700,49.195
2013/1/8 1:00,69186,62100,42.767
2013/1/8 2:00,69003,62100,38.52
2013/1/8 3:00,67497,60200,34.836
2013/1/8 4:00,67168,57800,35.215
2013/1/8 5:00,67595,58400,36.347
2013/1/8 6:00,71748,62300,44.21
2013/1/8 7:00,80068,70900,62.804
2013/1/8 8:00,81979,77000,61.262
2013/1/8 9:00,82174,76700,60.397
2013/1/8 10:00,82855,77000,59.67
2013/1/8 11:00,83459,76800,63.568
2013/1/8 12:00,82921,76900,60.796
2013/1/8 13:00,82242,75200,59.901
2013/1/8 14:00,81707,72400,59.865
2013/1/8 15:00,80423,70500,59.351
2013/1/8 16:00,79914,69000,59.715
2013/1/8 17:00,82170,71100,68.919
2013/1/8 18:00,84218,77300,79.75
2013/1/8 19:00,84886,80000,66.138
2013/1/8 20:00,82656,76200,60.571
2013/1/8 21:00,78752,72200,56.487
2013/1/8 22:00,76772,68000,56.959
2013/1/8 23:00,76185,71700,53.52
2013/1/9 0:00,72535,68100,44.234
2013/1/9 1:00,69895,64500,43.561
2013/1/9 2:00,69471,64000,41.749
2013/1/9 3:00,67842,61400,36
2013/1/9 4:00,67509,59300,35.91
2013/1/9 5:00,68160,60200,40.47
2013/1/9 6:00,72178,63700,47.776
2013/1/9 7:00,80101,71000,62.287
2013/1/9 8:00,82883,76100,65.088
2013/1/9 9:00,82983,77400,64.904
2013/1/9 10:00,83587,77500,64.094
2013/1/9 11:00,83937,77600,64.26
2013/1/9 12:00,83334,78200,62.578
2013/1/9 13:00,82972,77300,62.031
2013/1/9 14:00,81805,75200,61.941
2013/1/9 15:00,80405,73500,61.35
2013/1/9 16:00,80460,71900,61.88
2013/1/9 17:00,81863,74000,66.113
2013/1/9 18:00,83239,78800,73.973
2013/1/9 19:00,83649,82200,66.7
2013/1/9 20:00,81640,77500,64.94
2013/1/9 21:00,77617,72400,57.693
2013/1/9 22:00,75710,69000,57
2013/1/9 23:00,76120,72300,56.216
2013/1/10 0:00,72913,68900,52.05
2013/1/10 1:00,71177,65100,51.708
2013/1/10 2:00,69750,65100,45.119
2013/1/10 3:00,67961,61900,39.767
2013/1/10 4:00,67533,59800,34.059
2013/1/10 5:00,68561,59600,43.401
2013/1/10 6:00,71790,63100,54.513
2013/1/10 7:00,77228,71100,69.986
2013/1/10 8:00,80613,76900,65.998
2013/1/10 9:00,80832,76300,65.628
2013/1/10 10:00,81270,76100,65.57
2013/1/10 11:00,81792,75700,67.316
2013/1/10 12:00,81492,77400,64.31
2013/1/10 13:00,81454,76600,63.464
2013/1/10 14:00,80020,74100,61.43
2013/1/10 15:00,78131,72400,59.056
2013/1/10 16:00,78533,71700,57.946
2013/1/10 17:00,80693,73500,66.422
2013/1/10 18:00,82625,77900,69.388
2013/1/10 19:00,82660,80400,65.371
2013/1/10 20:00,79724,75500,61.991
2013/1/10 21:00,75957,70400,54.247
2013/1/10 22:00,73976,66700,55.575
2013/1/10 23:00,74557,69800,54.752
2013/1/11 0:00,71171,68600,50.87
2013/1/11 1:00,69137,63000,44.067
2013/1/11 2:00,68789,62900,42.315
2013/1/11 3:00,68108,59900,35.309
2013/1/11 4:00,67094,57600,35.398
2013/1/11 5:00,68474,58000,38.098
2013/1/11 6:00,71924,61700,49.328
2013/1/11 7:00,77532,69300,63.421
2013/1/11 8:00,80729,75000,66.582
2013/1/11 9:00,80787,74800,66.51
2013/1/11 10:00,81022,75300,64.21
2013/1/11 11:00,81334,75800,62.256
2013/1/11 12:00,80588,77200,60.7
2013/1/11 13:00,80733,77500,57.08
2013/1/11 14:00,79329,74500,54.94
2013/1/11 15:00,77912,71900,54.57
2013/1/11 16:00,77799,70900,56.29
2013/1/11 17:00,79480,72200,64.965
2013/1/11 18:00,82093,76700,69.074
2013/1/11 19:00,81477,79500,63.196
2013/1/11 20:00,78700,75000,59.46
2013/1/11 21:00,76530,70300,54.94
2013/1/11 22:00,74509,67800,58.037
2013/1/11 23:00,75426,71500,52.994
2013/1/12 0:00,73398,69100,50.992
2013/1/12 1:00,70518,63700,45.636
2013/1/12 2:00,69127,63700,42.775
2013/1/12 3:00,67841,60000,36.984
2013/1/12 4:00,66962,57600,36.857
2013/1/12 5:00,66860,57300,37.236
2013/1/12 6:00,67215,58400,37.899
2013/1/12 7:00,69250,61800,45.298
2013/1/12 8:00,71872,65300,46.833
2013/1/12 9:00,73744,67100,51.97
2013/1/12 10:00,75334,68800,56.697
2013/1/12 11:00,75230,69000,55.899
2013/1/12 12:00,75521,71000,55.419
2013/1/12 13:00,74798,72700,53.553
2013/1/12 14:00,73097,67700,50.461
2013/1/12 15:00,72061,64700,45.963
2013/1/12 16:00,72637,63700,46.982
2013/1/12 17:00,74624,64400,57.021
2013/1/12 18:00,77726,70500,64.926
2013/1/12 19:00,78211,72500,60.32
2013/1/12 20:00,75339,68800,54.8
2013/1/12 21:00,73315,66000,46.526
2013/1/12 22:00,72466,64100,50.556
2013/1/12 23:00,73604,68300,51.46
2013/1/13 0:00,72183,67000,46.053
2013/1/13 1:00,68847,63600,40.984
2013/1/13 2:00,67328,63600,37.896
2013/1/13 3:00,66006,60000,35.6
2013/1/13 4:00,64613,57400,34.439
2013/1/13 5:00,64644,56600,33.727
2013/1/13 6:00,65641,57400,32.019
2013/1/13 7:00,66087,59100,33.24
2013/1/13 8:00,66625,61400,36.77
2013/1/13 9:00,67728,63000,41.079
2013/1/13 10:00,70979,65800,46.487
2013/1/13 11:00,73161,66800,48.696
2013/1/13 12:00,74664,69800,52.526
2013/1/13 13:00,73884,71900,48.128
2013/1/13 14:00,71033,66800,44.314
2013/1/13 15:00,69209,63600,41.756
2013/1/13 16:00,69477,62500,40.386
2013/1/13 17:00,71343,64300,44.382
2013/1/13 18:00,75337,70100,51.017
2013/1/13 19:00,77589,73400,62.733
2013/1/13 20:00,77201,72300,63.194
2013/1/13 21:00,75690,70200,52.513
2013/1/13 22:00,74311,67400,53.404
2013/1/13 23:00,74806,71200,50.602
2013/1/14 0:00,70636,69600,38.052
2013/1/14 1:00,68404,66000,35.762
2013/1/14 2:00,68327,66500,33.273
2013/1/14 3:00,67884,63700,33.21
2013/1/14 4:00,68296,62000,31.059
2013/1/14 5:00,69150,63300,34.603
2013/1/14 6:00,72793,67900,44.213
2013/1/14 7:00,80044,76000,60.612
2013/1/14 8:00,83256,82000,62.077
2013/1/14 9:00,84396,82300,62.605
2013/1/14 10:00,84586,83000,63.389
2013/1/14 11:00,84991,82800,63.484
2013/1/14 12:00,84548,83500,61.71
2013/1/14 13:00,83730,84100,60.056
2013/1/14 14:00,83195,81500,57.615
2013/1/14 15:00,81895,79400,56.721
2013/1/14 16:00,82103,78600,57.893
2013/1/14 17:00,84612,80000,71.92
2013/1/14 18:00,86752,86000,73.25
2013/1/14 19:00,87310,88600,64.691
2013/1/14 20:00,83953,84700,57.072
2013/1/14 21:00,81044,79500,48.454
2013/1/14 22:00,78290,75100,49.765
2013/1/14 23:00,77745,78500,53.11
2013/1/15 0:00,76980,74500,57.569
2013/1/15 1:00,75695,68700,50.611
2013/1/15 2:00,73880,69500,46.5
2013/1/15 3:00,72355,66700,39.81
2013/1/15 4:00,71666,64300,41.003
2013/1/15 5:00,72485,65000,42.483
2013/1/15 6:00,76662,69100,49.06
2013/1/15 7:00,83685,76400,63.727
2013/1/15 8:00,85452,81600,64.4
2013/1/15 9:00,85623,81500,64.665
2013/1/15 10:00,85992,81600,64.053
2013/1/15 11:00,86300,81600,65.53
2013/1/15 12:00,85745,81600,65.07
2013/1/15 13:00,85195,81600,64.94
2013/1/15 14:00,84366,79400,65.13
2013/1/15 15:00,82906,77400,63.121
2013/1/15 16:00,82662,76700,64.491
2013/1/15 17:00,84982,78100,70.916
2013/1/15 18:00,87241,82600,72.098
2013/1/15 19:00,87591,84700,69.032
2013/1/15 20:00,84436,81800,64.194
2013/1/15 21:00,81023,77400,57.936
2013/1/15 22:00,78921,73300,64.893
2013/1/15 23:00,78370,76900,56.083
2013/1/16 0:00,75791,74600,50.008
2013/1/16 1:00,73667,70600,51.456
2013/1/16 2:00,73399,71200,48.77
2013/1/16 3:00,71522,68300,44.34
2013/1/16 4:00,70679,66400,42.751
2013/1/16 5:00,72901,67500,48.313
2013/1/16 6:00,76284,71300,57.799
2013/1/16 7:00,80851,78100,62.848
2013/1/16 8:00,83391,82800,68.2
2013/1/16 9:00,84563,84500,76.981
2013/1/16 10:00,85072,84700,74.074
2013/1/16 11:00,85818,84500,70.68
2013/1/16 12:00,84681,85200,67.74
2013/1/16 13:00,84499,85200,64.982
2013/1/16 14:00,84391,83500,60.042
2013/1/16 15:00,83035,81500,57.983
2013/1/16 16:00,82360,80400,58.919
2013/1/16 17:00,83969,81700,69.93
2013/1/16 18:00,86818,86500,80
2013/1/16 19:00,87355,90000,71.323
2013/1/16 20:00,83761,86300,63.111
2013/1/16 21:00,81830,81300,61.111
2013/1/16 22:00,79261,77900,57.063
2013/1/16 23:00,80060,81300,58.703
2013/1/17 0:00,75938,78500,61.197
2013/1/17 1:00,74477,74700,62.502
2013/1/17 2:00,74201,76800,56.665
2013/1/17 3:00,72795,73600,49.013
2013/1/17 4:00,71935,71800,45.031
2013/1/17 5:00,73599,72300,50.092
2013/1/17 6:00,78225,75900,54.3
2013/1/17 7:00,83434,84600,80.521
2013/1/17 8:00,85519,90100,98.1
2013/1/17 9:00,86224,89900,94.999
2013/1/17 10:00,86361,90100,76.341
2013/1/17 11:00,87093,89200,81.971
2013/1/17 12:00,85934,90000,82.536
2013/1/17 13:00,85262,89400,74.246
2013/1/17 14:00,84461,87400,71.915
2013/1/17 15:00,83392,85400,72.881
2013/1/17 16:00,83777,84700,71.868
2013/1/17 17:00,85995,86200,72.831
2013/1/17 18:00,88386,91300,180
2013/1/17 19:00,88499,94900,90.82
2013/1/17 20:00,86440,90700,68.926
2013/1/17 21:00,83575,85800,61.939
2013/1/17 22:00,82296,82100,63.112
2013/1/17 23:00,81981,85200,58.997
2013/1/18 0:00,79307,82500,56.7
2013/1/18 1:00,78093,77300,62.061
2013/1/18 2:00,77634,79000,61.185
2013/1/18 3:00,76002,75700,53.185
2013/1/18 4:00,75019,73700,48.495
2013/1/18 5:00,76561,74100,54.752
2013/1/18 6:00,81150,78200,61.192
2013/1/18 7:00,85505,86500,64.402
2013/1/18 8:00,87845,91700,76.127
2013/1/18 9:00,88430,91800,73.511
2013/1/18 10:00,88286,92100,69.318
2013/1/18 11:00,87784,91300,67.72
2013/1/18 12:00,86829,91100,66.119
2013/1/18 13:00,85827,90500,60.808
2013/1/18 14:00,85370,87200,61.199
2013/1/18 15:00,83940,84300,60.403
2013/1/18 16:00,83770,83200,55.916
2013/1/18 17:00,85668,84400,65.398
2013/1/18 18:00,88591,89100,77.225
2013/1/18 19:00,87754,91700,66.873
2013/1/18 20:00,85186,87400,62.32
2013/1/18 21:00,82354,82500,60.744
2013/1/18 22:00,80708,79500,63.304
2013/1/18 23:00,80783,82900,63.476
2013/1/19 0:00,80094,77900,63.273
2013/1/19 1:00,77638,73900,62.545
2013/1/19 2:00,76499,75600,54.778
2013/1/19 3:00,73454,71700,47.451
2013/1/19 4:00,72032,69000,42.243
2013/1/19 5:00,72749,68500,46.032
2013/1/19 6:00,73788,70000,48.366
2013/1/19 7:00,75634,73300,49.309
2013/1/19 8:00,78130,75800,61.191
2013/1/19 9:00,80636,78000,58.699
2013/1/19 10:00,81765,80400,61.805
2013/1/19 11:00,82629,80000,65.061
2013/1/19 12:00,83503,81300,63.117
2013/1/19 13:00,82779,82400,61.196
2013/1/19 14:00,80597,77600,59.049
2013/1/19 15:00,78895,74600,52.43
2013/1/19 16:00,77572,72900,50.265
2013/1/19 17:00,79171,73400,53.934
2013/1/19 18:00,82684,78200,64.93
2013/1/19 19:00,83313,80400,62.997
2013/1/19 20:00,80833,77600,54.382
2013/1/19 21:00,77594,74600,50.616
2013/1/19 22:00,76730,72500,53.116
2013/1/19 23:00,78883,76700,55.005
2013/1/20 0:00,77113,74900,46.878
2013/1/20 1:00,73950,71500,44.943
2013/1/20 2:00,72242,71900,44.227
2013/1/20 3:00,69917,67900,31.89
2013/1/20 4:00,68127,65100,30.262
2013/1/20 5:00,68376,64100,29.847
2013/1/20 6:00,68596,65000,23.063
2013/1/20 7:00,69389,66700,29.072
2013/1/20 8:00,70888,68200,35.818
2013/1/20 9:00,73067,70200,43.473
2013/1/20 10:00,76599,74300,49.914
2013/1/20 11:00,78661,75800,57.79
2013/1/20 12:00,79710,77900,64.74
2013/1/20 13:00,78647,79900,59.616
2013/1/20 14:00,76291,74600,50.401
2013/1/20 15:00,74341,71200,49.117
2013/1/20 16:00,74193,69500,47.569
2013/1/20 17:00,76252,70600,59.94
2013/1/20 18:00,80037,76000,67.157
2013/1/20 19:00,81385,79700,67.698
2013/1/20 20:00,80472,78900,61.267
2013/1/20 21:00,78801,76800,54.691
2013/1/20 22:00,77975,74100,56.887
2013/1/20 23:00,78592,77900,60.042
2013/1/21 0:00,74610,75000,65.247
2013/1/21 1:00,72780,71600,62.28
2013/1/21 2:00,72107,72300,53.134
2013/1/21 3:00,70657,68900,39.697
2013/1/21 4:00,70366,66600,37.077
2013/1/21 5:00,71877,67500,44.453
2013/1/21 6:00,76258,71700,77.391
2013/1/21 7:00,83201,78000,82.533
2013/1/21 8:00,85629,82700,64.654
2013/1/21 9:00,86573,82900,69.995
2013/1/21 10:00,87012,84100,69.99
2013/1/21 11:00,87513,83800,69.995
2013/1/21 12:00,86764,84300,67.262
2013/1/21 13:00,86005,84900,66.992
2013/1/21 14:00,84907,82100,66.104
2013/1/21 15:00,82928,79700,61.199
2013/1/21 16:00,82224,78100,55.671
2013/1/21 17:00,83344,78800,64.904
2013/1/21 18:00,87125,83800,89.711
2013/1/21 19:00,87674,86700,76.652
2013/1/21 20:00,85625,83300,70.319
2013/1/21 21:00,82496,78700,61
2013/1/21 22:00,81254,74700,63.535
2013/1/21 23:00,80522,78600,56.941
2013/1/22 0:00,75824,76700,50.34
2013/1/22 1:00,73661,71300,53.075
2013/1/22 2:00,72798,73200,48.91
2013/1/22 3:00,70857,70100,37.302
2013/1/22 4:00,70208,67900,37.524
2013/1/22 5:00,71083,68500,39.737
2013/1/22 6:00,75757,72400,56.33
2013/1/22 7:00,82252,80300,61.192
2013/1/22 8:00,85091,85300,65.395
2013/1/22 9:00,85185,85100,65.424
2013/1/22 10:00,85682,85800,64.37
2013/1/22 11:00,85876,86400,65.5
2013/1/22 12:00,84975,86500,63.903
2013/1/22 13:00,84748,86000,62.56
2013/1/22 14:00,84300,83100,60.757
2013/1/22 15:00,82840,80900,59.69
2013/1/22 16:00,82779,80200,60.73
2013/1/22 17:00,84241,80800,75.066
2013/1/22 18:00,87989,85200,81.333
2013/1/22 19:00,87549,88000,67.043
2013/1/22 20:00,83901,84500,57.331
2013/1/22 21:00,81037,80000,55.458
2013/1/22 22:00,78991,75800,55.2
2013/1/22 23:00,78913,79800,49.073
2013/1/23 0:00,76399,78200,48.247
2013/1/23 1:00,74658,72200,49.95
2013/1/23 2:00,74283,73100,49.95
2013/1/23 3:00,72243,69800,40.557
2013/1/23 4:00,71722,67700,38.144
2013/1/23 5:00,72637,68600,43.303
2013/1/23 6:00,77076,72000,52.051
2013/1/23 7:00,82676,79300,68.101
2013/1/23 8:00,85772,83500,74.901
2013/1/23 9:00,86524,85000,74.977
2013/1/23 10:00,86719,85800,75.793
2013/1/23 11:00,86775,86200,74.246
2013/1/23 12:00,85459,87000,67.479
2013/1/23 13:00,85063,86800,65.998
2013/1/23 14:00,84190,84400,63.03
2013/1/23 15:00,82749,82300,59.753
2013/1/23 16:00,82339,80600,60.116
2013/1/23 17:00,83667,81500,74.902
2013/1/23 18:00,86991,86000,98.509
2013/1/23 19:00,87688,89800,75.486
2013/1/23 20:00,84614,85900,65.127
2013/1/23 21:00,80864,81100,55.934
2013/1/23 22:00,79271,77200,56.17
2013/1/23 23:00,79554,81100,56.496
2013/1/24 0:00,74970,77100,48.93
2013/1/24 1:00,73915,72900,48.676
2013/1/24 2:00,73051,74700,45.845
2013/1/24 3:00,71108,71300,40.191
2013/1/24 4:00,71358,69200,39.379
2013/1/24 5:00,72192,69800,41.211
2013/1/24 6:00,77944,73400,50.502
2013/1/24 7:00,83726,81000,68.43
2013/1/24 8:00,86175,85900,70.908
2013/1/24 9:00,86624,86000,73.89
2013/1/24 10:00,86834,86800,73.393
2013/1/24 11:00,87199,86600,72.622
2013/1/24 12:00,86734,87900,69.26
2013/1/24 13:00,85825,87700,64.161
2013/1/24 14:00,84883,85600,63.49
2013/1/24 15:00,83431,83200,60.22
2013/1/24 16:00,83117,82400,65.705
2013/1/24 17:00,85185,83100,77.14
2013/1/24 18:00,87607,88300,79.94
2013/1/24 19:00,88955,92500,74.975
2013/1/24 20:00,85328,88500,66.589
2013/1/24 21:00,82112,83600,57.897
2013/1/24 22:00,80576,79400,61.999
2013/1/24 23:00,80483,83100,55.729
2013/1/25 0:00,76435,78900,48.329
2013/1/25 1:00,74740,73500,50.426
2013/1/25 2:00,73942,76000,46.358
2013/1/25 3:00,71813,72600,42.75
2013/1/25 4:00,71108,70500,39.78
2013/1/25 5:00,72075,71300,43.589
2013/1/25 6:00,77752,75200,52.536
2013/1/25 7:00,84246,81800,61.296
2013/1/25 8:00,86193,86300,68.064
2013/1/25 9:00,86831,86700,69.903
2013/1/25 10:00,87157,87100,67.969
2013/1/25 11:00,86662,87000,66.793
2013/1/25 12:00,85495,87200,63.281
2013/1/25 13:00,85130,86700,64.736
2013/1/25 14:00,83353,83400,59.965
2013/1/25 15:00,81420,80200,54.009
2013/1/25 16:00,80928,78300,55.15
2013/1/25 17:00,82741,79000,62.285
2013/1/25 18:00,86929,84600,65.843
2013/1/25 19:00,86842,88600,64.338
2013/1/25 20:00,83539,84700,58.893
2013/1/25 21:00,80467,80000,55.205
2013/1/25 22:00,79466,76800,61.185
2013/1/25 23:00,80043,81000,56.381
2013/1/26 0:00,81632,78200,57.764
2013/1/26 1:00,78835,73000,47.594
2013/1/26 2:00,76825,74600,44.94
2013/1/26 3:00,73127,70400,39.296
2013/1/26 4:00,71929,67800,36.349
2013/1/26 5:00,72255,67000,38.471
2013/1/26 6:00,72774,68300,40.02
2013/1/26 7:00,74834,70800,42.865
2013/1/26 8:00,77014,73300,45.922
2013/1/26 9:00,79455,75400,53.969
2013/1/26 10:00,81155,77300,58.844
2013/1/26 11:00,81491,77400,58.161
2013/1/26 12:00,81748,78800,60.36
2013/1/26 13:00,80620,79800,54.801
2013/1/26 14:00,77821,75100,49.94
2013/1/26 15:00,75510,71900,44.1
2013/1/26 16:00,74123,69800,42.404
2013/1/26 17:00,75530,70100,45.992
2013/1/26 18:00,81057,74900,60.684
2013/1/26 19:00,81904,78200,62.246
2013/1/26 20:00,80231,75200,54
2013/1/26 21:00,77181,72000,46.533
2013/1/26 22:00,76033,69600,50.888
2013/1/26 23:00,77027,74300,49.756
2013/1/27 0:00,77644,73300,45.223
2013/1/27 1:00,73257,66900,38.779
2013/1/27 2:00,71543,67200,36.807
2013/1/27 3:00,69750,63200,32.547
2013/1/27 4:00,68242,60300,32.45
2013/1/27 5:00,67538,58900,30.385
2013/1/27 6:00,68095,59600,30.172
2013/1/27 7:00,69798,60700,30.6
2013/1/27 8:00,70714,61600,32.899
2013/1/27 9:00,71681,62900,38.839
2013/1/27 10:00,73093,65200,40.377
