date, System load forecast, Zonal COMED load foecast,OT
2013/10/24 9:00,93501,11797,42.225178
2013/10/24 10:00,92547,11823,40.983876
2013/10/24 11:00,91347,11877,38.457057
2013/10/24 12:00,90010,11774,36.421933
2013/10/24 13:00,89105,11695,34.960077
2013/10/24 14:00,88038,11658,32.447985
2013/10/24 15:00,87120,11516,31.93383
2013/10/24 16:00,87279,11355,32.159039
2013/10/24 17:00,88350,11176,33.175783
2013/10/24 18:00,90900,11230,42.167989
2013/10/24 19:00,93874,11659,47.321871
2013/10/24 20:00,94604,11897,39.826862
2013/10/24 21:00,91927,11808,37.839899
2013/10/24 22:00,86428,11362,32.665805
2013/10/24 23:00,80810,10620,30.472991
2013/10/25 0:00,77373,9946,25.338943
2013/10/25 1:00,75269,9441,22.719678
2013/10/25 2:00,74458,9170,21.595797
2013/10/25 3:00,74634,8998,21.288991
2013/10/25 4:00,76403,8985,21.797604
2013/10/25 5:00,81608,9231,26.205794
2013/10/25 6:00,90505,9883,42.785632
2013/10/25 7:00,95426,10961,54.543085
2013/10/25 8:00,95239,11510,43.684219
2013/10/25 9:00,93824,11588,41.978824
2013/10/25 10:00,92677,11602,40.825708
2013/10/25 11:00,91196,11633,37.3377
2013/10/25 12:00,89559,11528,34.484808
2013/10/25 13:00,88366,11430,32.788573
2013/10/25 14:00,86935,11377,30.896807
2013/10/25 15:00,85711,11218,30.379172
2013/10/25 16:00,85438,11020,29.340575
2013/10/25 17:00,86055,10916,30.216019
2013/10/25 18:00,88056,10966,37.084112
2013/10/25 19:00,90546,11358,37.982185
2013/10/25 20:00,91308,11498,34.595603
2013/10/25 21:00,89360,11395,31.067298
2013/10/25 22:00,85118,11043,28.979871
2013/10/25 23:00,80298,10413,27.578221
2013/10/26 0:00,76469,9719,24.548607
2013/10/26 1:00,74167,9188,25.074634
2013/10/26 2:00,73112,8863,22.64131
2013/10/26 3:00,72862,8652,21.985601
2013/10/26 4:00,73581,8576,22.142087
2013/10/26 5:00,75793,8620,23.859688
2013/10/26 6:00,79285,8905,25.207998
2013/10/26 7:00,82617,9341,28.772231
2013/10/26 8:00,84959,9631,32.304958
2013/10/26 9:00,85422,9906,35.171855
2013/10/26 10:00,84663,10114,35.255974
2013/10/26 11:00,82982,10208,31.02631
2013/10/26 12:00,81022,10148,28.922558
2013/10/26 13:00,79054,10037,28.158899
2013/10/26 14:00,77325,9874,27.612238
2013/10/26 15:00,76378,9757,27.266857
2013/10/26 16:00,76369,9661,26.674819
2013/10/26 17:00,77440,9669,28.991072
2013/10/26 18:00,80260,9853,36.199697
2013/10/26 19:00,83373,10342,36.656348
2013/10/26 20:00,84346,10548,32.809272
2013/10/26 21:00,82666,10479,30.36706
2013/10/26 22:00,79222,10201,29.614678
2013/10/26 23:00,75200,9761,27.431095
2013/10/27 0:00,70739,9176,26.844122
2013/10/27 1:00,68477,8746,24.885207
2013/10/27 2:00,67329,8454,22.573261
2013/10/27 3:00,66910,8310,22.90023
2013/10/27 4:00,67180,8203,22.087128
2013/10/27 5:00,68619,8222,23.054505
2013/10/27 6:00,70978,8351,24.152026
2013/10/27 7:00,73578,8582,25.541762
2013/10/27 8:00,76050,8670,29.15857
2013/10/27 9:00,77388,8903,30.800205
2013/10/27 10:00,77281,9070,29.290148
2013/10/27 11:00,76676,9178,28.991105
2013/10/27 12:00,76115,9206,28.33493
2013/10/27 13:00,75322,9212,27.821794
2013/10/27 14:00,74373,9177,27.529778
2013/10/27 15:00,74068,9141,27.463969
2013/10/27 16:00,74732,9126,27.49262
2013/10/27 17:00,76413,9197,28.232386
2013/10/27 18:00,79680,9455,38.072749
2013/10/27 19:00,83560,10009,36.963676
2013/10/27 20:00,84770,10313,35.112024
2013/10/27 21:00,82594,10312,32.208088
2013/10/27 22:00,78375,10015,30.687358
2013/10/27 23:00,73937,9499,28.258243
2013/10/28 0:00,70434,8914,26.221715
2013/10/28 1:00,68726,8571,24.610269
2013/10/28 2:00,68253,8363,24.059993
2013/10/28 3:00,68736,8279,24.292787
2013/10/28 4:00,70825,8309,24.948652
2013/10/28 5:00,76474,8581,26.762435
2013/10/28 6:00,86205,9335,31.545451
2013/10/28 7:00,91818,10541,37.714059
2013/10/28 8:00,91934,11198,37.323108
2013/10/28 9:00,90787,11298,36.630003
2013/10/28 10:00,89907,11328,36.490955
2013/10/28 11:00,88770,11373,33.544061
2013/10/28 12:00,87647,11346,32.490183
2013/10/28 13:00,86901,11293,32.542607
2013/10/28 14:00,85863,11299,31.894277
2013/10/28 15:00,84906,11182,31.357499
2013/10/28 16:00,84934,11058,31.021266
2013/10/28 17:00,86107,11032,31.191251
2013/10/28 18:00,88593,11196,36.005011
2013/10/28 19:00,91656,11602,38.594459
2013/10/28 20:00,91729,11693,35.078863
2013/10/28 21:00,88283,11519,31.805688
2013/10/28 22:00,82419,11018,29.283828
2013/10/28 23:00,76483,10244,27.524313
2013/10/29 0:00,72443,9574,22.746586
2013/10/29 1:00,70273,9078,21.054809
2013/10/29 2:00,69406,8801,20.061316
2013/10/29 3:00,69507,8643,19.56489
2013/10/29 4:00,71279,8632,19.630671
2013/10/29 5:00,76588,8864,22.838103
2013/10/29 6:00,86060,9574,31.501626
2013/10/29 7:00,91439,10740,43.326071
2013/10/29 8:00,91201,11373,38.100409
2013/10/29 9:00,90108,11477,36.173808
2013/10/29 10:00,89367,11525,35.568046
2013/10/29 11:00,88401,11585,32.928924
2013/10/29 12:00,87469,11539,32.31787
2013/10/29 13:00,86959,11494,32.068424
2013/10/29 14:00,86129,11505,31.946205
2013/10/29 15:00,85294,11397,31.165344
2013/10/29 16:00,85393,11286,31.156408
2013/10/29 17:00,86438,11240,31.471992
2013/10/29 18:00,88910,11377,37.447645
2013/10/29 19:00,92075,11789,41.196898
2013/10/29 20:00,91911,11847,35.882554
2013/10/29 21:00,88567,11654,32.823252
2013/10/29 22:00,82666,11145,28.750563
2013/10/29 23:00,76794,10365,27.695718
2013/10/30 0:00,71785,9373,22.743166
2013/10/30 1:00,69415,8862,21.138712
2013/10/30 2:00,68306,8559,19.491567
2013/10/30 3:00,68179,8379,18.853803
2013/10/30 4:00,69641,8354,18.893491
2013/10/30 5:00,74712,8559,21.948378
2013/10/30 6:00,83982,9250,28.933702
2013/10/30 7:00,89565,10439,33.638071
2013/10/30 8:00,89602,11035,35.182739
2013/10/30 9:00,88986,11233,34.636234
2013/10/30 10:00,88679,11358,35.262451
2013/10/30 11:00,88074,11471,33.075273
2013/10/30 12:00,87436,11491,32.630564
2013/10/30 13:00,87181,11505,32.659938
2013/10/30 14:00,86542,11544,32.266711
2013/10/30 15:00,85879,11484,31.577717
2013/10/30 16:00,85858,11368,31.227987
2013/10/30 17:00,86523,11356,31.348784
2013/10/30 18:00,88687,11388,36.846842
2013/10/30 19:00,91257,11720,37.106814
2013/10/30 20:00,90588,11781,32.090554
2013/10/30 21:00,86959,11490,29.919387
2013/10/30 22:00,80922,10955,26.509181
2013/10/30 23:00,74807,10149,24.192057
2013/10/31 0:00,69508,9423,20.676041
2013/10/31 1:00,66797,8883,19.956387
2013/10/31 2:00,65382,8548,18.390015
2013/10/31 3:00,64894,8346,17.104943
2013/10/31 4:00,66065,8286,17.762087
2013/10/31 5:00,70615,8470,20.679849
2013/10/31 6:00,79575,9131,28.116419
2013/10/31 7:00,85459,10356,31.963374
2013/10/31 8:00,86420,11015,32.645505
2013/10/31 9:00,87024,11273,33.801684
2013/10/31 10:00,87869,11445,32.953699
2013/10/31 11:00,88165,11637,33.123781
2013/10/31 12:00,88158,11672,33.197963
2013/10/31 13:00,88410,11691,32.928396
2013/10/31 14:00,88187,11749,32.518933
2013/10/31 15:00,87699,11674,32.128008
2013/10/31 16:00,87856,11584,31.568655
2013/10/31 17:00,88375,11629,31.530915
2013/10/31 18:00,90068,11702,31.426714
2013/10/31 19:00,92276,12021,32.47518
2013/10/31 20:00,90806,11975,32.154857
2013/10/31 21:00,86688,11581,30.537115
2013/10/31 22:00,80482,11025,27.427283
2013/10/31 23:00,74199,10193,25.269295
2013/11/1 0:00,69766,9485,20.580299
2013/11/1 1:00,66767,8956,19.532309
2013/11/1 2:00,65091,8617,17.566679
2013/11/1 3:00,64388,8427,16.847131
2013/11/1 4:00,65273,8383,17.210785
2013/11/1 5:00,69391,8576,19.245999
2013/11/1 6:00,77876,9240,26.042368
2013/11/1 7:00,84129,10421,30.295883
2013/11/1 8:00,85874,11024,33.417077
2013/11/1 9:00,87221,11171,33.856627
2013/11/1 10:00,88360,11254,34.039791
2013/11/1 11:00,88701,11342,33.15003
2013/11/1 12:00,88590,11296,32.226627
2013/11/1 13:00,88489,11229,31.393768
2013/11/1 14:00,87812,11211,30.471871
2013/11/1 15:00,86953,11081,30.277673
2013/11/1 16:00,86565,10960,30.291959
2013/11/1 17:00,86271,11026,29.841115
2013/11/1 18:00,87441,11196,36.081572
2013/11/1 19:00,89179,11618,34.403184
2013/11/1 20:00,87108,11550,33.298888
2013/11/1 21:00,83661,11212,29.3197
2013/11/1 22:00,78880,10811,27.425942
2013/11/1 23:00,73409,10171,25.597082
2013/11/2 0:00,68823,9471,23.665878
2013/11/2 1:00,65724,8960,22.188393
2013/11/2 2:00,63886,8632,20.172935
2013/11/2 3:00,62950,8430,19.04229
2013/11/2 4:00,62922,8335,18.659402
2013/11/2 5:00,64359,8395,19.895127
2013/11/2 6:00,67360,8687,23.272608
2013/11/2 7:00,71074,9172,27.449919
2013/11/2 8:00,74529,9487,29.775847
2013/11/2 9:00,77359,9779,33.788913
2013/11/2 10:00,78876,10015,34.171557
2013/11/2 11:00,78997,10114,33.233856
2013/11/2 12:00,78459,10090,30.285343
2013/11/2 13:00,77640,9990,28.944664
2013/11/2 14:00,76704,9854,28.384104
2013/11/2 15:00,76242,9755,27.786261
2013/11/2 16:00,76472,9702,28.250601
2013/11/2 17:00,77185,9795,29.136043
2013/11/2 18:00,79729,10014,39.714322
2013/11/2 19:00,82464,10546,36.375069
2013/11/2 20:00,81390,10641,35.563007
2013/11/2 21:00,78842,10468,31.162733
2013/11/2 22:00,75212,10180,28.094483
2013/11/2 23:00,70994,9723,27.259581
2013/11/3 0:00,68681,9228,24.196216
2013/11/3 1:00,66142,8793,22.7684975
2013/11/3 2:00,66142,8793,21.806933
2013/11/3 3:00,64877,8511,21.483641
2013/11/3 4:00,64315,8362,21.414039
2013/11/3 5:00,64614,8277,22.617701
2013/11/3 6:00,65930,8303,24.999119
2013/11/3 7:00,68328,8427,26.717747
2013/11/3 8:00,71473,8656,28.648432
2013/11/3 9:00,74569,8763,28.760287
2013/11/3 10:00,76622,8976,27.891958
2013/11/3 11:00,77342,9138,27.182617
2013/11/3 12:00,77421,9243,26.793712
2013/11/3 13:00,77392,9278,26.350411
2013/11/3 14:00,77019,9280,26.186165
2013/11/3 15:00,76434,9248,26.192953
2013/11/3 16:00,76618,9231,30.396115
2013/11/3 17:00,78039,9244,47.514117
2013/11/3 18:00,81225,9467,41.991962
2013/11/3 19:00,85215,9866,40.112025
2013/11/3 20:00,88341,10387,37.680719
2013/11/3 21:00,88093,10515,34.59036
2013/11/3 22:00,85553,10436,28.16271
2013/11/3 23:00,81239,10103,25.538152
2013/11/4 0:00,76469,9539,24.099728
2013/11/4 1:00,74498,9050,22.528893
2013/11/4 2:00,72951,8692,21.587061
2013/11/4 3:00,72611,8484,21.580426
2013/11/4 4:00,73302,8391,22.103838
2013/11/4 5:00,75629,8426,28.385671
2013/11/4 6:00,81458,8696,48.244945
2013/11/4 7:00,91241,9479,36.992925
2013/11/4 8:00,96989,10705,41.391535
2013/11/4 9:00,96965,11353,36.973163
2013/11/4 10:00,95551,11485,37.480824
2013/11/4 11:00,94405,11542,36.022886
2013/11/4 12:00,92891,11573,35.800196
2013/11/4 13:00,91380,11539,32.46622
2013/11/4 14:00,90309,11479,30.959175
2013/11/4 15:00,89101,11488,29.92002
2013/11/4 16:00,88407,11389,32.816294
2013/11/4 17:00,89289,11314,50.152402
2013/11/4 18:00,92594,11490,55.839673
2013/11/4 19:00,96134,11757,39.603408
2013/11/4 20:00,98081,11984,43.908134
2013/11/4 21:00,97084,11924,33.43139
2013/11/4 22:00,93444,11639,29.172367
2013/11/4 23:00,87659,11094,24.537349
2013/11/5 0:00,77362,9509,22.4275
2013/11/5 1:00,75185,8994,20.201515
2013/11/5 2:00,74280,8694,16.813969
2013/11/5 3:00,74366,8524,16.216034
2013/11/5 4:00,76218,8492,16.16323
2013/11/5 5:00,81520,8723,21.006998
2013/11/5 6:00,90717,9429,31.592091
2013/11/5 7:00,95796,10596,37.367458
2013/11/5 8:00,95318,11210,35.821354
2013/11/5 9:00,93896,11376,34.179869
2013/11/5 10:00,92833,11487,34.159366
2013/11/5 11:00,91526,11577,33.025194
2013/11/5 12:00,90261,11563,31.489055
2013/11/5 13:00,89485,11533,30.858678
2013/11/5 14:00,88601,11550,29.979833
2013/11/5 15:00,87962,11466,29.536592
2013/11/5 16:00,88933,11410,30.105863
2013/11/5 17:00,92196,11611,33.572669
2013/11/5 18:00,95086,11930,37.116135
2013/11/5 19:00,96311,12088,32.406022
2013/11/5 20:00,94870,11952,31.359539
2013/11/5 21:00,91325,11647,28.186334
2013/11/5 22:00,85635,11120,25.747826
2013/11/5 23:00,79817,10327,23.006663
2013/11/6 0:00,73703,9508,21.807537
2013/11/6 1:00,71306,8982,20.183529
2013/11/6 2:00,70182,8655,19.247377
2013/11/6 3:00,70088,8483,18.3459
2013/11/6 4:00,71658,8437,18.565117
2013/11/6 5:00,76802,8653,21.080946
2013/11/6 6:00,86049,9354,26.594329
2013/11/6 7:00,91272,10567,29.556461
2013/11/6 8:00,91335,11296,29.839436
2013/11/6 9:00,90633,11521,30.141804
2013/11/6 10:00,90287,11646,30.487855
2013/11/6 11:00,89632,11761,30.53946
2013/11/6 12:00,88896,11750,30.287559
2013/11/6 13:00,88554,11725,29.927991
2013/11/6 14:00,87942,11759,29.670855
2013/11/6 15:00,87456,11712,29.578351
2013/11/6 16:00,88204,11691,29.876248
2013/11/6 17:00,90962,11927,33.989728
2013/11/6 18:00,93396,12199,34.11686
2013/11/6 19:00,94116,12354,30.377352
2013/11/6 20:00,92122,12195,30.000397
2013/11/6 21:00,88122,11859,27.609345
2013/11/6 22:00,82224,11320,26.256319
2013/11/6 23:00,76231,10524,24.462817
2013/11/7 0:00,71386,9890,23.646668
2013/11/7 1:00,68711,9395,22.716903
2013/11/7 2:00,67414,9090,21.108127
2013/11/7 3:00,67055,8933,20.590916
2013/11/7 4:00,68457,8928,21.127726
2013/11/7 5:00,73217,9166,24.269481
2013/11/7 6:00,82223,9877,30.297456
2013/11/7 7:00,88035,11008,30.812192
2013/11/7 8:00,89124,11569,30.743009
2013/11/7 9:00,89635,11672,32.882366
2013/11/7 10:00,90066,11681,33.27021
2013/11/7 11:00,89906,11716,32.237527
2013/11/7 12:00,89423,11624,31.896504
2013/11/7 13:00,89112,11533,31.042105
2013/11/7 14:00,88496,11509,30.198484
2013/11/7 15:00,88167,11407,29.597016
2013/11/7 16:00,89407,11332,29.846992
2013/11/7 17:00,92678,11545,36.94633
2013/11/7 18:00,95425,11922,40.543769
2013/11/7 19:00,96305,12162,34.387028
2013/11/7 20:00,94602,12046,32.630477
2013/11/7 21:00,91089,11810,30.663846
2013/11/7 22:00,85460,11308,28.789341
2013/11/7 23:00,79786,10571,28.057056
2013/11/8 0:00,76530,10013,25.544667
2013/11/8 1:00,74268,9518,23.991572
2013/11/8 2:00,73473,9244,22.701517
2013/11/8 3:00,73619,9088,22.938227
2013/11/8 4:00,75406,9076,23.356953
2013/11/8 5:00,80617,9331,26.698507
2013/11/8 6:00,89589,10003,40.730756
2013/11/8 7:00,94702,11081,42.138221
2013/11/8 8:00,94765,11601,38.630628
2013/11/8 9:00,93630,11665,36.333735
2013/11/8 10:00,92670,11660,34.450402
2013/11/8 11:00,91391,11702,33.565471
2013/11/8 12:00,89962,11571,30.929485
2013/11/8 13:00,88937,11460,29.92254
2013/11/8 14:00,87786,11422,29.066709
2013/11/8 15:00,87112,11290,28.035124
2013/11/8 16:00,88065,11202,28.386807
2013/11/8 17:00,91659,11401,37.526654
2013/11/8 18:00,94208,11692,36.999359
2013/11/8 19:00,94759,11910,33.933019
2013/11/8 20:00,93398,11781,32.321245
2013/11/8 21:00,90873,11563,30.215732
2013/11/8 22:00,86692,11189,28.621509
2013/11/8 23:00,81860,10529,25.596792
2013/11/9 0:00,78635,9826,24.950365
2013/11/9 1:00,76283,9277,23.344672
2013/11/9 2:00,75207,8945,21.189488
2013/11/9 3:00,74939,8731,20.863408
2013/11/9 4:00,75698,8642,21.158663
2013/11/9 5:00,77995,8700,22.203275
2013/11/9 6:00,81666,9002,23.942789
2013/11/9 7:00,84769,9447,32.045325
2013/11/9 8:00,86583,9746,37.008322
2013/11/9 9:00,86475,10016,35.565423
2013/11/9 10:00,85298,10197,31.963759
2013/11/9 11:00,83459,10280,28.553564
2013/11/9 12:00,81407,10210,27.086108
2013/11/9 13:00,79443,10084,25.952224
2013/11/9 14:00,77986,9939,25.297287
2013/11/9 15:00,77519,9841,24.920305
2013/11/9 16:00,78834,9812,26.223936
2013/11/9 17:00,82753,9999,30.445206
2013/11/9 18:00,85739,10355,32.394716
2013/11/9 19:00,86672,10709,30.463198
2013/11/9 20:00,85862,10686,29.722441
2013/11/9 21:00,83658,10527,27.542065
2013/11/9 22:00,80077,10201,26.506606
2013/11/9 23:00,76017,9732,24.413731
2013/11/10 0:00,72767,9215,19.97499
2013/11/10 1:00,70347,8750,18.865215
2013/11/10 2:00,69283,8515,17.677133
2013/11/10 3:00,68926,8380,17.403821
2013/11/10 4:00,69304,8313,17.0131
2013/11/10 5:00,70927,8353,18.460054
2013/11/10 6:00,73617,8508,19.743752
2013/11/10 7:00,76163,8744,23.6042
2013/11/10 8:00,78445,8874,24.479886
2013/11/10 9:00,79441,9119,25.324324
2013/11/10 10:00,79210,9283,25.244
2013/11/10 11:00,78580,9373,25.25601
2013/11/10 12:00,78139,9413,25.226312
2013/11/10 13:00,77396,9398,24.889556
2013/11/10 14:00,76782,9372,24.74089
2013/11/10 15:00,77027,9371,24.94383
2013/11/10 16:00,79170,9437,26.779479
2013/11/10 17:00,84069,9806,34.46992
2013/11/10 18:00,87902,10401,37.011917
2013/11/10 19:00,89243,10774,35.419159
2013/11/10 20:00,88404,10759,33.331036
2013/11/10 21:00,85378,10604,29.936101
2013/11/10 22:00,80977,10230,27.437157
2013/11/10 23:00,76654,9690,25.348091
2013/11/11 0:00,74154,9262,23.155464
2013/11/11 1:00,72611,8896,21.914089
2013/11/11 2:00,72258,8706,20.751729
2013/11/11 3:00,72934,8634,20.694371
2013/11/11 4:00,75298,8685,21.102236
2013/11/11 5:00,81252,8971,24.710705
2013/11/11 6:00,91164,9738,31.842879
2013/11/11 7:00,96323,10876,35.676126
2013/11/11 8:00,96222,11566,36.262069
2013/11/11 9:00,94860,11788,34.504461
2013/11/11 10:00,93778,11883,34.381314
2013/11/11 11:00,92463,11994,32.135463
2013/11/11 12:00,91155,12005,30.977303
2013/11/11 13:00,90228,11965,30.158127
2013/11/11 14:00,89265,12019,29.290971
2013/11/11 15:00,88941,11989,28.982459
2013/11/11 16:00,90437,12014,30.292522
2013/11/11 17:00,94964,12356,40.499149
2013/11/11 18:00,98105,12844,38.684003
2013/11/11 19:00,98453,12923,35.555772
2013/11/11 20:00,96595,12754,34.39074
2013/11/11 21:00,92620,12483,30.795013
2013/11/11 22:00,86810,11964,28.018273
2013/11/11 23:00,80989,11144,25.933657
2013/11/12 0:00,78292,10572,24.586473
2013/11/12 1:00,76197,10109,23.243433
2013/11/12 2:00,75428,9844,22.000271
2013/11/12 3:00,75660,9721,21.740091
2013/11/12 4:00,77721,9746,22.725309
2013/11/12 5:00,83247,10034,25.41278
2013/11/12 6:00,92700,10758,35.828742
2013/11/12 7:00,98026,11814,35.445573
2013/11/12 8:00,98305,12321,35.71279
2013/11/12 9:00,98025,12434,35.620984
2013/11/12 10:00,97999,12425,36.880993
2013/11/12 11:00,97528,12455,35.947706
2013/11/12 12:00,96809,12384,33.801679
2013/11/12 13:00,96349,12298,33.250837
2013/11/12 14:00,95774,12274,32.071312
2013/11/12 15:00,95843,12192,31.645323
2013/11/12 16:00,97947,12186,35.719156
2013/11/12 17:00,102973,12565,46.249822
2013/11/12 18:00,106775,13112,51.856871
2013/11/12 19:00,107607,13236,52.994634
2013/11/12 20:00,106297,13093,46.879815
2013/11/12 21:00,102644,12876,40.774071
2013/11/12 22:00,96832,12346,34.354592
2013/11/12 23:00,91137,11525,31.500049
2013/11/13 0:00,87927,10802,29.185878
2013/11/13 1:00,86135,10333,27.102883
2013/11/13 2:00,85704,10094,26.088076
2013/11/13 3:00,86250,9976,25.961735
2013/11/13 4:00,88625,10005,26.747637
2013/11/13 5:00,94480,10284,31.524495
2013/11/13 6:00,104008,11028,42.046919
2013/11/13 7:00,108263,12046,41.399126
2013/11/13 8:00,106802,12507,36.117449
2013/11/13 9:00,104017,12544,37.01272
2013/11/13 10:00,101604,12473,37.121047
2013/11/13 11:00,99262,12415,34.133595
2013/11/13 12:00,97196,12280,31.510142
2013/11/13 13:00,95805,12135,30.77461
2013/11/13 14:00,94426,12043,29.858661
2013/11/13 15:00,93900,11901,29.412018
2013/11/13 16:00,95606,11866,30.086963
2013/11/13 17:00,100973,12043,35.776652
2013/11/13 18:00,105396,12503,36.784328
2013/11/13 19:00,106598,12730,35.605203
2013/11/13 20:00,105823,12712,35.642126
2013/11/13 21:00,102682,12527,33.522379
2013/11/13 22:00,97363,12046,31.294079
2013/11/13 23:00,91950,11266,28.565031
2013/11/14 0:00,88366,10593,25.807551
2013/11/14 1:00,86693,10089,22.986845
2013/11/14 2:00,86335,9835,22.482669
2013/11/14 3:00,86988,9682,22.368017
2013/11/14 4:00,89393,9695,22.700992
2013/11/14 5:00,95260,9972,27.749536
2013/11/14 6:00,104654,10716,46.325624
2013/11/14 7:00,108502,11817,46.571478
2013/11/14 8:00,106339,12299,39.518542
2013/11/14 9:00,102584,12330,37.054408
2013/11/14 10:00,99468,12265,34.160429
2013/11/14 11:00,96602,12229,31.918475
2013/11/14 12:00,94099,12076,29.641512
2013/11/14 13:00,92496,11962,29.559806
2013/11/14 14:00,90992,11904,29.120913
2013/11/14 15:00,90290,11768,28.656207
2013/11/14 16:00,91710,11692,29.583682
2013/11/14 17:00,96870,11852,36.376957
2013/11/14 18:00,101004,12306,37.451703
2013/11/14 19:00,102043,12555,34.930323
2013/11/14 20:00,101238,12547,34.220694
2013/11/14 21:00,97924,12329,32.231649
2013/11/14 22:00,92522,11837,29.790386
2013/11/14 23:00,86959,11052,27.242044
2013/11/15 0:00,83165,10204,23.865658
2013/11/15 1:00,81372,9687,22.213542
2013/11/15 2:00,80795,9402,20.708444
2013/11/15 3:00,81186,9230,20.689121
2013/11/15 4:00,83359,9208,21.025583
2013/11/15 5:00,89084,9463,23.84731
2013/11/15 6:00,98372,10154,33.408206
2013/11/15 7:00,102384,11235,41.591014
2013/11/15 8:00,100926,11733,35.48739
2013/11/15 9:00,98044,11812,37.309555
2013/11/15 10:00,95564,11832,32.382773
2013/11/15 11:00,93146,11825,29.822223
2013/11/15 12:00,90927,11734,28.589541
2013/11/15 13:00,89418,11628,28.163253
2013/11/15 14:00,87910,11594,27.497429
2013/11/15 15:00,87158,11486,27.241569
2013/11/15 16:00,88390,11437,28.282715
2013/11/15 17:00,93438,11819,33.892717
2013/11/15 18:00,96050,12249,35.733951
2013/11/15 19:00,95766,12310,32.413885
2013/11/15 20:00,94378,12142,30.372288
2013/11/15 21:00,91619,11881,28.563408
2013/11/15 22:00,87368,11494,26.096341
2013/11/15 23:00,82480,10823,24.400304
2013/11/16 0:00,76745,9843,20.941984
2013/11/16 1:00,74215,9330,19.134881
2013/11/16 2:00,72892,8999,18.256519
2013/11/16 3:00,72443,8771,18.01735
2013/11/16 4:00,72963,8687,17.945282
2013/11/16 5:00,75141,8744,18.878584
2013/11/16 6:00,78483,9057,21.560031
2013/11/16 7:00,81394,9501,24.405991
2013/11/16 8:00,83665,9744,26.230741
2013/11/16 9:00,84484,10039,27.244559
2013/11/16 10:00,84054,10250,27.405634
2013/11/16 11:00,82760,10344,26.45637
2013/11/16 12:00,81128,10293,25.071023
2013/11/16 13:00,79517,10180,24.177369
2013/11/16 14:00,78226,10049,23.705615
2013/11/16 15:00,77930,9941,23.534715
